file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,start_time,end_time,high_freq,low_freq,_source_csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.039,0.3165,0.3214,60044,39218,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Eptesicus serotinus,0.037,0.3195,0.3282,39167,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.04,0.3395,0.3445,67992,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.037,0.3405,0.371,111158,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.031,0.3475,0.3814,81928,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.029,0.3535,0.3844,111522,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.034,0.3535,0.3608,52987,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.042,0.3545,0.3602,66752,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.136,0.3585,0.363,81948,12578,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.04,0.3595,0.3632,62517,29765,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.042,0.3775,0.3843,55675,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.173,0.3795,0.3829,78389,49531,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.183,0.3795,0.3836,87683,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.035,0.3795,0.4153,112662,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.06,0.4375,0.4412,56489,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.033,0.4395,0.4703,111634,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.171,0.4475,0.4519,89260,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.111,0.4475,0.4515,88558,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.034,0.4525,0.4864,112710,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.125,0.4815,0.4856,78394,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.035,0.4885,0.5207,111837,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.04,0.5285,0.56,111133,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.075,0.5295,0.5341,64668,41796,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.051,0.5325,0.5377,62773,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.042,0.5455,0.5508,62244,39218,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.038,0.5845,0.6132,111358,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.033,0.5935,0.6215,111069,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.041,0.5975,0.6343,83404,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.126,0.5975,0.6019,87854,32343,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.118,0.5985,0.6032,79471,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.029,0.6075,0.6407,81735,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.042,0.6265,0.6308,62405,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.036,0.6665,0.6725,68452,50390,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.171,0.6695,0.674,93504,32343,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis daubentonii,0.043,0.6835,0.6891,43832,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.037,0.7145,0.7451,111383,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.039,0.7145,0.7203,62787,37500,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.03,0.7335,0.7393,57615,36640,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.175,0.7565,0.7606,74771,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.033,0.7665,0.7754,32289,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.04,0.7735,0.7789,52897,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.029,0.7745,0.8041,112011,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.445,0.7775,0.7818,75706,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.035,0.7775,0.7971,79356,69296,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus nathusii,0.048,0.7785,0.7854,45947,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis daubentonii,0.05,0.7855,0.7907,62850,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Nyctalus leisleri,0.034,0.8135,0.8241,28123,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.043,0.8195,0.8246,71879,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.036,0.8205,0.8499,111656,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.176,0.8475,0.8514,87790,50390,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.179,0.8475,0.8526,98923,31484,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.208,0.8485,0.8532,95391,38359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.12,0.8485,0.8531,94169,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.031,0.8485,0.881,112625,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.032,0.8875,0.9268,83081,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pipistrellus,0.035,0.8925,0.9002,47727,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Eptesicus serotinus,0.029,0.9055,0.9135,36727,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.044,0.9155,0.921,63369,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis brandtii,0.038,0.9155,0.9208,71030,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.239,0.9415,0.9464,94293,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.135,0.9675,0.9718,87221,38359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.14,0.9685,0.9726,89438,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.118,0.9975,1.0018,76265,35781,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.03,0.9985,1.029,112078,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis nattereri,0.089,0.9985,1.0028,75793,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.032,1.0205,1.05,110997,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.121,1.0235,1.0293,68447,30625,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00034_myotis_bechsteinii_0_1.0.wav.csv,,00034_myotis_bechsteinii_0_1.0.wav.csv:nan-nan,,,absent,Myotis mystacinus,0.048,1.0245,1.0354,65656,46953,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00034_myotis_bechsteinii_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.286,0.0015,0.0274,84627,67578,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.146,0.0185,0.0445,83816,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,present,Rhinolophus ferrumequinum,0.801,0.0335,0.0889,85023,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus nathusii,0.051,0.0335,0.0544,44806,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.171,0.0445,0.0773,80394,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.122,0.0565,0.0883,83492,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.113,0.0735,0.0974,84634,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.108,0.0925,0.1142,83463,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.02,0.0985,0.1321,112058,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus hipposideros,0.022,0.1195,0.151,111728,93359,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,present,Rhinolophus ferrumequinum,0.791,0.1215,0.1691,84136,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Eptesicus serotinus,0.019,0.1225,0.1306,39686,28906,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Myotis bechsteinii,0.031,0.1315,0.1399,92157,11718,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus pygmaeus,0.023,0.1335,0.1412,60334,52968,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Rhinolophus ferrumequinum,0.306,0.1335,0.1658,82280,68437,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus nathusii,0.021,0.1355,0.1411,53357,43515,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Pipistrellus nathusii,0.02,0.1365,0.1432,50587,37500,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
00108_rhinolophus_ferrumequinum_0_1.0.wav.csv,,00108_rhinolophus_ferrumequinum_0_1.0.wav.csv:nan-nan,,,absent,Eptesicus serotinus,0.021,0.1385,0.1453,39638,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00108_rhinolophus_ferrumequinum_0_1.0.wav.csv
