file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation
CCMNP-S-R5_20250427_053502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053502.wav,CCMNP-S-R5_20250427_053502:30.000-40.000,30.0,40.0,present,1,0.9362022280693054,CCMNP-S-R5,20250427_053502,2025-08-17T18:55:58,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053502.wav,,,,,,
CCMNP-S-R5_20250427_053502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053502.wav,CCMNP-S-R5_20250427_053502:40.000-50.000,40.0,50.0,present,1,0.9934262037277222,CCMNP-S-R5,20250427_053502,2025-08-17T18:55:58,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053502.wav,,,,,,
CCMNP-S-R5_20250427_053502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053502.wav,CCMNP-S-R5_20250427_053502:50.000-58.000,50.0,58.0,present,1,0.62619948387146,CCMNP-S-R5,20250427_053502,2025-08-17T18:55:58,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053502.wav,,,,,,
CCMNP-S-R5_20250427_053602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053602.wav,CCMNP-S-R5_20250427_053602:0.000-10.000,0.0,10.0,present,1,0.9847331643104552,CCMNP-S-R5,20250427_053602,2025-08-17T18:55:59,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053602.wav,,,,,,
CCMNP-S-R5_20250427_053602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053602.wav,CCMNP-S-R5_20250427_053602:20.000-30.000,20.0,30.0,present,1,0.9699522852897644,CCMNP-S-R5,20250427_053602,2025-08-17T18:55:59,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053602.wav,,,,,,
CCMNP-S-R5_20250427_053602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053602.wav,CCMNP-S-R5_20250427_053602:30.000-40.000,30.0,40.0,present,1,0.6553339958190918,CCMNP-S-R5,20250427_053602,2025-08-17T18:55:59,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053602.wav,,,,,,
CCMNP-S-R5_20250427_053602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053602.wav,CCMNP-S-R5_20250427_053602:50.000-58.000,50.0,58.0,present,1,0.994441568851471,CCMNP-S-R5,20250427_053602,2025-08-17T18:55:59,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053602.wav,,,,,,
CCMNP-S-R5_20250427_053702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053702.wav,CCMNP-S-R5_20250427_053702:30.000-40.000,30.0,40.0,present,1,0.9266111254692078,CCMNP-S-R5,20250427_053702,2025-08-17T18:55:59,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053702.wav,,,,,,
CCMNP-S-R5_20250427_053702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053702.wav,CCMNP-S-R5_20250427_053702:40.000-50.000,40.0,50.0,present,1,0.9593636989593506,CCMNP-S-R5,20250427_053702,2025-08-17T18:55:59,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053702.wav,,,,,,
CCMNP-S-R5_20250427_053702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053702.wav,CCMNP-S-R5_20250427_053702:50.000-58.000,50.0,58.0,present,1,0.6389535665512085,CCMNP-S-R5,20250427_053702,2025-08-17T18:55:59,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053702.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:0.000-10.000,0.0,10.0,present,1,0.7481301426887512,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:10.000-20.000,10.0,20.0,present,1,0.9762135744094848,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:20.000-30.000,20.0,30.0,present,1,0.7867308259010315,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:30.000-40.000,30.0,40.0,present,1,0.6772002577781677,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:40.000-50.000,40.0,50.0,present,1,0.9897616505622864,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053802.wav,CCMNP-S-R5_20250427_053802:50.000-58.000,50.0,58.0,present,1,0.6976239681243896,CCMNP-S-R5,20250427_053802,2025-08-17T18:55:59,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053802.wav,,,,,,
CCMNP-S-R5_20250427_053902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053902.wav,CCMNP-S-R5_20250427_053902:0.000-10.000,0.0,10.0,present,1,0.881308376789093,CCMNP-S-R5,20250427_053902,2025-08-17T18:56:00,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053902.wav,,,,,,
CCMNP-S-R5_20250427_053902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053902.wav,CCMNP-S-R5_20250427_053902:10.000-20.000,10.0,20.0,present,1,0.9977735877037048,CCMNP-S-R5,20250427_053902,2025-08-17T18:56:00,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053902.wav,,,,,,
CCMNP-S-R5_20250427_053902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053902.wav,CCMNP-S-R5_20250427_053902:30.000-40.000,30.0,40.0,present,1,0.7812641263008118,CCMNP-S-R5,20250427_053902,2025-08-17T18:56:00,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053902.wav,,,,,,
CCMNP-S-R5_20250427_053902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053902.wav,CCMNP-S-R5_20250427_053902:40.000-50.000,40.0,50.0,present,1,0.8377665281295776,CCMNP-S-R5,20250427_053902,2025-08-17T18:56:00,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053902.wav,,,,,,
CCMNP-S-R5_20250427_053902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_053902.wav,CCMNP-S-R5_20250427_053902:50.000-58.000,50.0,58.0,present,1,0.9940429329872132,CCMNP-S-R5,20250427_053902,2025-08-17T18:56:00,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_053902.wav,,,,,,
CCMNP-S-R5_20250427_054002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054002.wav,CCMNP-S-R5_20250427_054002:0.000-10.000,0.0,10.0,present,1,0.9792140126228333,CCMNP-S-R5,20250427_054002,2025-08-17T18:56:01,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054002.wav,,,,,,
CCMNP-S-R5_20250427_054002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054002.wav,CCMNP-S-R5_20250427_054002:20.000-30.000,20.0,30.0,present,1,0.8138359189033508,CCMNP-S-R5,20250427_054002,2025-08-17T18:56:01,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054002.wav,,,,,,
CCMNP-S-R5_20250427_054002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054002.wav,CCMNP-S-R5_20250427_054002:30.000-40.000,30.0,40.0,present,1,0.9868499040603638,CCMNP-S-R5,20250427_054002,2025-08-17T18:56:01,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054002.wav,,,,,,
CCMNP-S-R5_20250427_054002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054002.wav,CCMNP-S-R5_20250427_054002:50.000-58.000,50.0,58.0,present,1,0.9971134662628174,CCMNP-S-R5,20250427_054002,2025-08-17T18:56:01,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054002.wav,,,,,,
CCMNP-S-R5_20250427_054102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054102.wav,CCMNP-S-R5_20250427_054102:0.000-10.000,0.0,10.0,present,1,0.8357025980949402,CCMNP-S-R5,20250427_054102,2025-08-17T18:56:03,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054102.wav,,,,,,
CCMNP-S-R5_20250427_054102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054102.wav,CCMNP-S-R5_20250427_054102:20.000-30.000,20.0,30.0,present,1,0.9866468906402588,CCMNP-S-R5,20250427_054102,2025-08-17T18:56:03,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054102.wav,,,,,,
CCMNP-S-R5_20250427_054102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054102.wav,CCMNP-S-R5_20250427_054102:40.000-50.000,40.0,50.0,present,1,0.7590764164924622,CCMNP-S-R5,20250427_054102,2025-08-17T18:56:03,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054102.wav,,,,,,
CCMNP-S-R5_20250427_054202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054202.wav,CCMNP-S-R5_20250427_054202:0.000-10.000,0.0,10.0,present,1,0.9851709008216858,CCMNP-S-R5,20250427_054202,2025-08-17T18:56:09,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054202.wav,,,,,,
CCMNP-S-R5_20250427_054202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054202.wav,CCMNP-S-R5_20250427_054202:20.000-30.000,20.0,30.0,present,1,0.9139997363090516,CCMNP-S-R5,20250427_054202,2025-08-17T18:56:09,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054202.wav,,,,,,
CCMNP-S-R5_20250427_054202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054202.wav,CCMNP-S-R5_20250427_054202:50.000-58.000,50.0,58.0,present,1,0.9987322688102722,CCMNP-S-R5,20250427_054202,2025-08-17T18:56:09,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054202.wav,,,,,,
CCMNP-S-R5_20250427_054302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054302.wav,CCMNP-S-R5_20250427_054302:10.000-20.000,10.0,20.0,present,1,0.8414489030838013,CCMNP-S-R5,20250427_054302,2025-08-17T18:56:28,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054302.wav,,,,,,
CCMNP-S-R5_20250427_054302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054302.wav,CCMNP-S-R5_20250427_054302:30.000-40.000,30.0,40.0,present,1,0.9207176566123962,CCMNP-S-R5,20250427_054302,2025-08-17T18:56:28,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054302.wav,,,,,,
CCMNP-S-R5_20250427_054302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054302.wav,CCMNP-S-R5_20250427_054302:50.000-58.000,50.0,58.0,present,1,0.9978883862495422,CCMNP-S-R5,20250427_054302,2025-08-17T18:56:28,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054302.wav,,,,,,
CCMNP-S-R5_20250427_054402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054402.wav,CCMNP-S-R5_20250427_054402:10.000-20.000,10.0,20.0,present,1,0.9292290806770324,CCMNP-S-R5,20250427_054402,2025-08-17T18:56:46,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054402.wav,,,,,,
CCMNP-S-R5_20250427_054402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054402.wav,CCMNP-S-R5_20250427_054402:40.000-50.000,40.0,50.0,present,1,0.748645544052124,CCMNP-S-R5,20250427_054402,2025-08-17T18:56:46,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054402.wav,,,,,,
CCMNP-S-R5_20250427_054402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054402.wav,CCMNP-S-R5_20250427_054402:50.000-58.000,50.0,58.0,present,1,0.9992258548736572,CCMNP-S-R5,20250427_054402,2025-08-17T18:56:46,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054402.wav,,,,,,
CCMNP-S-R5_20250427_054502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054502.wav,CCMNP-S-R5_20250427_054502:20.000-30.000,20.0,30.0,present,1,0.9715189933776855,CCMNP-S-R5,20250427_054502,2025-08-17T18:56:48,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054502.wav,,,,,,
CCMNP-S-R5_20250427_054502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054502.wav,CCMNP-S-R5_20250427_054502:30.000-40.000,30.0,40.0,present,1,0.8779764175415039,CCMNP-S-R5,20250427_054502,2025-08-17T18:56:48,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054502.wav,,,,,,
CCMNP-S-R5_20250427_054502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054502.wav,CCMNP-S-R5_20250427_054502:40.000-50.000,40.0,50.0,present,1,0.6288299560546875,CCMNP-S-R5,20250427_054502,2025-08-17T18:56:48,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054502.wav,,,,,,
CCMNP-S-R5_20250427_054502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054502.wav,CCMNP-S-R5_20250427_054502:50.000-58.000,50.0,58.0,present,1,0.7831684350967407,CCMNP-S-R5,20250427_054502,2025-08-17T18:56:48,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054502.wav,,,,,,
CCMNP-S-R5_20250427_054602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054602.wav,CCMNP-S-R5_20250427_054602:0.000-10.000,0.0,10.0,present,1,0.9640865921974182,CCMNP-S-R5,20250427_054602,2025-08-17T18:56:48,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054602.wav,,,,,,
CCMNP-S-R5_20250427_054602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054602.wav,CCMNP-S-R5_20250427_054602:20.000-30.000,20.0,30.0,present,1,0.9529087543487548,CCMNP-S-R5,20250427_054602,2025-08-17T18:56:48,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054602.wav,,,,,,
CCMNP-S-R5_20250427_054602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054602.wav,CCMNP-S-R5_20250427_054602:30.000-40.000,30.0,40.0,present,1,0.8827456831932068,CCMNP-S-R5,20250427_054602,2025-08-17T18:56:48,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054602.wav,,,,,,
CCMNP-S-R5_20250427_054702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054702.wav,CCMNP-S-R5_20250427_054702:0.000-10.000,0.0,10.0,present,1,0.718558669090271,CCMNP-S-R5,20250427_054702,2025-08-17T18:56:50,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054702.wav,,,,,,
CCMNP-S-R5_20250427_054702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054702.wav,CCMNP-S-R5_20250427_054702:10.000-20.000,10.0,20.0,present,1,0.7351142168045044,CCMNP-S-R5,20250427_054702,2025-08-17T18:56:50,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054702.wav,,,,,,
CCMNP-S-R5_20250427_054702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054702.wav,CCMNP-S-R5_20250427_054702:50.000-58.000,50.0,58.0,present,1,0.9404268860816956,CCMNP-S-R5,20250427_054702,2025-08-17T18:56:50,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054702.wav,,,,,,
CCMNP-S-R5_20250427_054802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054802.wav,CCMNP-S-R5_20250427_054802:20.000-30.000,20.0,30.0,present,1,0.94499009847641,CCMNP-S-R5,20250427_054802,2025-08-17T18:56:51,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054802.wav,,,,,,
CCMNP-S-R5_20250427_054902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_054902.wav,CCMNP-S-R5_20250427_054902:0.000-10.000,0.0,10.0,present,1,0.7860069274902344,CCMNP-S-R5,20250427_054902,2025-08-17T18:56:51,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_054902.wav,,,,,,
CCMNP-S-R5_20250427_055002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055002.wav,CCMNP-S-R5_20250427_055002:10.000-20.000,10.0,20.0,present,1,0.9763064980506896,CCMNP-S-R5,20250427_055002,2025-08-17T18:56:52,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055002.wav,,,,,,
CCMNP-S-R5_20250427_055002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055002.wav,CCMNP-S-R5_20250427_055002:30.000-40.000,30.0,40.0,present,1,0.7638261318206787,CCMNP-S-R5,20250427_055002,2025-08-17T18:56:52,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055002.wav,,,,,,
CCMNP-S-R5_20250427_055102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055102.wav,CCMNP-S-R5_20250427_055102:50.000-58.000,50.0,58.0,present,1,0.8425136208534241,CCMNP-S-R5,20250427_055102,2025-08-17T18:56:53,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055102.wav,,,,,,
CCMNP-S-R5_20250427_055402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055402.wav,CCMNP-S-R5_20250427_055402:50.000-58.000,50.0,58.0,present,1,0.90397310256958,CCMNP-S-R5,20250427_055402,2025-08-17T18:56:56,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055402.wav,,,,,,
CCMNP-S-R5_20250427_055602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055602.wav,CCMNP-S-R5_20250427_055602:50.000-58.000,50.0,58.0,present,1,0.8257266879081726,CCMNP-S-R5,20250427_055602,2025-08-17T18:56:56,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055602.wav,,,,,,
CCMNP-S-R5_20250427_055702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055702.wav,CCMNP-S-R5_20250427_055702:50.000-58.000,50.0,58.0,present,1,0.8985523581504822,CCMNP-S-R5,20250427_055702,2025-08-17T18:56:56,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055702.wav,,,,,,
CCMNP-S-R5_20250427_055902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_055902.wav,CCMNP-S-R5_20250427_055902:50.000-58.000,50.0,58.0,present,1,0.8512918949127197,CCMNP-S-R5,20250427_055902,2025-08-17T18:57:07,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_055902.wav,,,,,,
CCMNP-S-R5_20250427_060102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_060102.wav,CCMNP-S-R5_20250427_060102:20.000-30.000,20.0,30.0,present,1,0.7067685723304749,CCMNP-S-R5,20250427_060102,2025-08-17T18:57:49,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_060102.wav,,,,,,
CCMNP-S-R5_20250427_060802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_060802.wav,CCMNP-S-R5_20250427_060802:50.000-58.000,50.0,58.0,present,1,0.659702718257904,CCMNP-S-R5,20250427_060802,2025-08-17T18:57:58,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_060802.wav,,,,,,
CCMNP-S-R5_20250427_061002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061002.wav,CCMNP-S-R5_20250427_061002:10.000-20.000,10.0,20.0,present,1,0.7880726456642151,CCMNP-S-R5,20250427_061002,2025-08-17T18:57:58,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061002.wav,,,,,,
CCMNP-S-R5_20250427_061302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061302.wav,CCMNP-S-R5_20250427_061302:50.000-58.000,50.0,58.0,present,1,0.9916940331459044,CCMNP-S-R5,20250427_061302,2025-08-17T18:57:58,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061302.wav,,,,,,
CCMNP-S-R5_20250427_061502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061502.wav,CCMNP-S-R5_20250427_061502:0.000-10.000,0.0,10.0,present,1,0.8572865724563599,CCMNP-S-R5,20250427_061502,2025-08-17T18:58:02,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061502.wav,,,,,,
CCMNP-S-R5_20250427_061702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061702.wav,CCMNP-S-R5_20250427_061702:10.000-20.000,10.0,20.0,present,1,0.7763059139251709,CCMNP-S-R5,20250427_061702,2025-08-17T18:59:01,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061702.wav,,,,,,
CCMNP-S-R5_20250427_061802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061802.wav,CCMNP-S-R5_20250427_061802:10.000-20.000,10.0,20.0,present,1,0.8203773498535156,CCMNP-S-R5,20250427_061802,2025-08-17T18:59:01,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061802.wav,,,,,,
CCMNP-S-R5_20250427_061802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061802.wav,CCMNP-S-R5_20250427_061802:30.000-40.000,30.0,40.0,present,1,0.7933615446090698,CCMNP-S-R5,20250427_061802,2025-08-17T18:59:01,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061802.wav,,,,,,
CCMNP-S-R5_20250427_061902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_061902.wav,CCMNP-S-R5_20250427_061902:30.000-40.000,30.0,40.0,present,1,0.8840914368629456,CCMNP-S-R5,20250427_061902,2025-08-17T18:59:03,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_061902.wav,,,,,,
CCMNP-S-R5_20250427_062002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_062002.wav,CCMNP-S-R5_20250427_062002:30.000-40.000,30.0,40.0,present,1,0.7312926054000854,CCMNP-S-R5,20250427_062002,2025-08-17T18:59:04,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_062002.wav,,,,,,
CCMNP-S-R5_20250427_062102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_062102.wav,CCMNP-S-R5_20250427_062102:50.000-58.000,50.0,58.0,present,1,0.9849837422370912,CCMNP-S-R5,20250427_062102,2025-08-17T18:59:04,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_062102.wav,,,,,,
