source_file,start_s,end_s,label,score,class,class_prob,det_prob,high_freq,low_freq,path,te_factor
00153_pipistrellus_nathusii_0_1.0.wav,0.5735,0.5809,present,0.765,Pipistrellus nathusii,0.756,0.765,64569,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00153_pipistrellus_nathusii_0_1.0.wav,0.6575,0.6642,present,0.79,Pipistrellus nathusii,0.784,0.79,64623,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00153_pipistrellus_nathusii_0_1.0.wav,0.7215,0.7277,present,0.725,Pipistrellus nathusii,0.722,0.725,67764,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00153_pipistrellus_nathusii_0_1.0.wav,0.8245,0.831,present,0.764,Pipistrellus nathusii,0.759,0.764,56923,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00153_pipistrellus_nathusii_0_1.0.wav,0.9245,0.9304,present,0.735,Pipistrellus nathusii,0.727,0.735,59516,40078,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00153_pipistrellus_nathusii_0_1.0.wav,0.9815,0.9867,present,0.588,Pipistrellus nathusii,0.574,0.588,60484,40937,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.0775,0.0811,present,0.587,Myotis nattereri,0.552,0.587,72119,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.1555,0.1602,present,0.727,Myotis nattereri,0.653,0.727,70343,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.2285,0.2321,present,0.553,Myotis nattereri,0.52,0.553,67357,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.3015,0.3053,present,0.609,Myotis nattereri,0.561,0.609,64182,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.3805,0.385,present,0.653,Myotis nattereri,0.602,0.653,70119,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.4485,0.4527,present,0.698,Myotis nattereri,0.624,0.698,65212,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.5295,0.534,present,0.707,Myotis nattereri,0.638,0.707,71655,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00159_myotis_nattereri_0_1.0.wav,0.9475,0.9517,present,0.608,Myotis nattereri,0.526,0.608,55876,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.1525,0.1562,present,0.525,Myotis nattereri,0.506,0.525,88713,37500,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.3335,0.3377,present,0.526,Myotis nattereri,0.501,0.526,87597,28906,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.4045,0.4085,present,0.521,Myotis nattereri,0.502,0.521,88521,32343,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.4675,0.4715,present,0.633,Myotis nattereri,0.611,0.633,85619,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.5465,0.5516,present,0.646,Myotis nattereri,0.623,0.646,92998,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.6225,0.627,present,0.671,Myotis nattereri,0.637,0.671,87661,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.7055,0.7109,present,0.606,Myotis nattereri,0.587,0.606,98859,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.7765,0.7816,present,0.658,Myotis nattereri,0.639,0.658,93993,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.8525,0.8578,present,0.627,Myotis nattereri,0.602,0.627,101499,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00160_myotis_nattereri_0_1.0.wav,0.9435,0.9487,present,0.655,Myotis nattereri,0.636,0.655,97217,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav,1.0
00161_myotis_nattereri_0_1.0.wav,0.9545,0.9578,present,0.581,Myotis nattereri,0.545,0.581,64237,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00161_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.0915,0.0965,present,0.608,Myotis nattereri,0.578,0.608,96354,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.1865,0.1912,present,0.607,Myotis nattereri,0.583,0.607,98971,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.2695,0.275,present,0.572,Myotis nattereri,0.536,0.572,102063,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.8965,0.9009,present,0.671,Myotis nattereri,0.616,0.671,78925,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.9195,0.9237,present,0.612,Myotis nattereri,0.586,0.612,88644,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.9465,0.951,present,0.629,Myotis nattereri,0.594,0.629,82951,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00162_myotis_nattereri_0_1.0.wav,0.9905,0.9946,present,0.582,Myotis nattereri,0.553,0.582,81076,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.0695,0.0735,present,0.561,Myotis nattereri,0.545,0.561,76641,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.1035,0.1073,present,0.536,Myotis nattereri,0.512,0.536,74669,32343,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.4415,0.4456,present,0.583,Myotis nattereri,0.558,0.583,73479,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.6525,0.6558,present,0.568,Myotis nattereri,0.541,0.568,70298,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.6795,0.6837,present,0.668,Myotis nattereri,0.643,0.668,76575,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.7715,0.7759,present,0.575,Myotis nattereri,0.559,0.575,81651,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00163_myotis_nattereri_0_1.0.wav,0.8365,0.8416,present,0.618,Myotis nattereri,0.602,0.618,84354,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00163_myotis_nattereri_0_1.0.wav,1.0
00164_myotis_nattereri_0_1.0.wav,0.1875,0.1913,present,0.623,Myotis nattereri,0.584,0.623,67403,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00164_myotis_nattereri_0_1.0.wav,1.0
00164_myotis_nattereri_0_1.0.wav,0.4255,0.4294,present,0.656,Myotis nattereri,0.609,0.656,68830,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00164_myotis_nattereri_0_1.0.wav,1.0
00164_myotis_nattereri_0_1.0.wav,0.9045,0.9083,present,0.582,Myotis nattereri,0.554,0.582,67273,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00164_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.3435,0.3472,present,0.682,Myotis nattereri,0.649,0.682,70009,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.4005,0.4042,present,0.548,Myotis nattereri,0.52,0.548,66885,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.5595,0.5639,present,0.554,Myotis nattereri,0.542,0.554,70637,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.8225,0.8264,present,0.618,Myotis nattereri,0.604,0.618,71045,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.9165,0.9209,present,0.578,Myotis nattereri,0.568,0.578,83175,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00165_myotis_nattereri_0_1.0.wav,0.9495,0.955,present,0.707,Myotis nattereri,0.688,0.707,86055,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00165_myotis_nattereri_0_1.0.wav,1.0
00166_myotis_nattereri_0_1.0.wav,0.4115,0.4151,present,0.54,Myotis nattereri,0.501,0.54,74916,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00166_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.0335,0.0401,present,0.604,Myotis nattereri,0.522,0.604,107541,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.1465,0.1528,present,0.595,Myotis nattereri,0.533,0.595,112310,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.2185,0.2242,present,0.583,Myotis nattereri,0.533,0.583,115612,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.2895,0.2964,present,0.59,Myotis nattereri,0.531,0.59,114981,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.3355,0.3412,present,0.652,Myotis nattereri,0.602,0.652,106280,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.3795,0.3851,present,0.592,Myotis nattereri,0.546,0.592,109845,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.4375,0.4438,present,0.559,Myotis nattereri,0.509,0.559,109442,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.4795,0.4863,present,0.598,Myotis nattereri,0.556,0.598,114717,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.5255,0.5314,present,0.612,Myotis nattereri,0.553,0.612,108747,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.6255,0.6315,present,0.619,Myotis nattereri,0.575,0.619,114112,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.6795,0.6857,present,0.576,Myotis nattereri,0.556,0.576,116960,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.8495,0.8568,present,0.644,Myotis nattereri,0.61,0.644,117192,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00167_myotis_nattereri_0_1.0.wav,0.9325,0.9392,present,0.568,Myotis nattereri,0.544,0.568,119532,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.1165,0.1201,present,0.587,Myotis nattereri,0.546,0.587,74468,34921,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.2555,0.2597,present,0.536,Myotis nattereri,0.514,0.536,76932,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.2865,0.2914,present,0.539,Myotis nattereri,0.515,0.539,83901,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.3385,0.3431,present,0.558,Myotis nattereri,0.543,0.558,86814,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.4135,0.4184,present,0.537,Myotis nattereri,0.503,0.537,79338,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.4815,0.4868,present,0.567,Myotis nattereri,0.544,0.567,84617,27187,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.5525,0.5563,present,0.562,Myotis nattereri,0.538,0.562,75318,28046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.5895,0.5936,present,0.674,Myotis nattereri,0.64,0.674,74199,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.6365,0.6399,present,0.561,Myotis nattereri,0.533,0.561,74037,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.7495,0.7533,present,0.646,Myotis nattereri,0.602,0.646,68281,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.7855,0.7888,present,0.558,Myotis nattereri,0.529,0.558,70883,33203,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00170_myotis_nattereri_0_1.0.wav,0.8365,0.8402,present,0.591,Myotis nattereri,0.56,0.591,70324,34062,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00170_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.0245,0.0302,present,0.718,Myotis nattereri,0.671,0.718,92770,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.0435,0.0503,present,0.629,Myotis nattereri,0.605,0.629,107790,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.0665,0.0733,present,0.674,Myotis nattereri,0.635,0.674,109669,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.1125,0.1185,present,0.63,Myotis nattereri,0.592,0.63,93493,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.1345,0.1413,present,0.702,Myotis nattereri,0.629,0.702,98884,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.1545,0.161,present,0.644,Myotis nattereri,0.628,0.644,115648,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.2215,0.2286,present,0.638,Myotis nattereri,0.629,0.638,114443,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.2705,0.277,present,0.671,Myotis nattereri,0.65,0.671,112045,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.3235,0.3303,present,0.608,Myotis nattereri,0.584,0.608,110466,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.3845,0.3916,present,0.621,Myotis nattereri,0.595,0.621,108243,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.4485,0.4549,present,0.711,Myotis nattereri,0.651,0.711,97060,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.5245,0.5308,present,0.677,Myotis nattereri,0.649,0.677,104667,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.6055,0.6104,present,0.667,Myotis nattereri,0.608,0.667,84541,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.6445,0.6494,present,0.63,Myotis nattereri,0.587,0.63,84384,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.6885,0.693,present,0.602,Myotis nattereri,0.565,0.602,79508,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.7455,0.7503,present,0.621,Myotis nattereri,0.55,0.621,74339,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00171_myotis_nattereri_0_1.0.wav,0.8315,0.8357,present,0.551,Myotis nattereri,0.506,0.551,66244,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.0185,0.0237,present,0.672,Myotis nattereri,0.558,0.672,86995,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.0545,0.0605,present,0.586,Myotis nattereri,0.551,0.586,100364,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.1085,0.1151,present,0.603,Myotis nattereri,0.543,0.603,97769,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.2235,0.2304,present,0.666,Myotis nattereri,0.631,0.666,110713,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.3395,0.3457,present,0.667,Myotis nattereri,0.572,0.667,98505,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.4065,0.4126,present,0.65,Myotis nattereri,0.59,0.65,99926,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.4475,0.4521,present,0.644,Myotis nattereri,0.564,0.644,79766,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.5425,0.5487,present,0.625,Myotis nattereri,0.51,0.625,91986,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.5955,0.6017,present,0.618,Myotis nattereri,0.549,0.618,101755,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.6395,0.6448,present,0.611,Myotis nattereri,0.562,0.611,96427,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.7095,0.7162,present,0.633,Myotis nattereri,0.552,0.633,100046,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00172_myotis_nattereri_0_1.0.wav,0.9305,0.9371,present,0.668,Myotis nattereri,0.568,0.668,95487,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.0485,0.0526,present,0.668,Myotis nattereri,0.587,0.668,60962,26328,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.1085,0.1154,present,0.761,Myotis nattereri,0.723,0.761,100043,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.1335,0.1376,present,0.652,Myotis nattereri,0.536,0.652,64896,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.2355,0.2429,present,0.73,Myotis nattereri,0.685,0.73,98940,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.3335,0.3402,present,0.734,Myotis nattereri,0.698,0.734,100314,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.4155,0.4197,present,0.581,Myotis nattereri,0.525,0.581,57259,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.4295,0.4366,present,0.715,Myotis nattereri,0.66,0.715,96676,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.5465,0.5533,present,0.752,Myotis nattereri,0.679,0.752,91711,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.6695,0.6758,present,0.752,Myotis nattereri,0.668,0.752,85217,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00174_myotis_nattereri_0_1.0.wav,0.8785,0.8835,present,0.752,Myotis nattereri,0.614,0.752,61344,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav,1.0
00175_myotis_nattereri_0_1.0.wav,0.0415,0.0483,present,0.575,Myotis nattereri,0.562,0.575,114195,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00175_myotis_nattereri_0_1.0.wav,1.0
